domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
punchng.com,0.05367074069620365,0.20502216039832924,0.39203759375055675,0.2150045065638868,54.0
news.sky.com,-0.04566222364006756,0.1513170906228162,0.38829824612728053,0.16423281093257625,54.0
www.dw.com,-0.03527993394110768,0.1228422782244822,0.3444502285221472,0.12018781776523324,53.0
www.pbs.org,-0.004740573716988811,0.12147815581414978,0.40134897928765856,0.12905741326047385,53.0
www.bostonherald.com,-0.012509488716121371,0.1720688380084149,0.35044627273708906,0.1629317950121944,49.0
www.rte.ie,-0.046105320806407765,0.235411627607745,0.3892343335006378,0.2471378489951867,46.0
www.digitaljournal.com,-0.01187639632560268,0.17079767536728813,0.381678700135843,0.1555030475024516,45.0
www.channelnewsasia.com,-0.01666977167208649,0.13761037989228528,0.3967814359851397,0.1787980075742521,45.0
www.ibtimes.com,-0.03182132804765381,0.25705240249452066,0.45978093104987044,0.242119260438445,44.0
phys.org,0.08720332303428895,0.18558179761104152,0.4297571207079029,0.20333797456522062,44.0
japantoday.com,-0.004881553913566112,0.16832145480543095,0.4010849448654327,0.1718832051153797,41.0
www.nzherald.co.nz,0.07275634296780913,0.17992425461568748,0.4204531779484787,0.16767781007669766,38.0
english.khabarhub.com,-0.015299408652349829,0.11027688376967197,0.30494479458450047,0.20262952582288393,34.0
www.foxweather.com,-0.022482788816122153,0.15410997721681927,0.4471666728333395,0.18623023388849608,30.0
grist.org,0.03573117584575918,0.10171991085158213,0.3643946809363476,0.1653321585399092,30.0
www.globalsecurity.org,0.020935298035298037,0.11226616776348916,0.3462457369790703,0.1372400065045911,30.0
indianexpress.com,0.04396101365587897,0.17012875997868496,0.40738583020359115,0.19915537555302282,27.0
dailycaller.com,-0.03711818359966509,0.10470341437152395,0.40182985053355424,0.20509624582066546,27.0
abcnews.com,-0.01128326208454414,0.20457084171828108,0.45116851216210196,0.18052541420111068,26.0
financialpost.com,0.06528399378399379,0.23111905688981302,0.45239265826765823,0.1967636191460885,26.0
www.cnn.com,0.0013104497354497402,0.19010286215498556,0.4257559163059163,0.16824459041824325,25.0
www.naturalnews.com,-0.0049122687918142435,0.13489328213511298,0.4480921356421356,0.26363449301754843,25.0
www.bangkokpost.com,-0.03543178932178932,0.16545077937338937,0.37242380952380955,0.19548499240418465,25.0
www.rt.com,-0.012602477152477153,0.08834814200735032,0.3455783309283309,0.1006562177206372,25.0
www.breitbart.com,-0.0365828251813546,0.28039279504432596,0.39519283020900664,0.22494371064938615,25.0
www.snopes.com,-0.04384536357362445,0.1614760968922361,0.3337260806826024,0.1855893501141677,23.0
www.newser.com,-0.04275160377062551,0.15624411770347174,0.385174062049062,0.14064320661463994,23.0
rollingout.com,-0.03599540482939692,0.2098729130320193,0.5975064117554236,0.21552288047477325,23.0
www.sciencedaily.com,0.09843007901990586,0.11338412186157139,0.477003642501478,0.12394945608343981,21.0
www.huffpost.com,-0.045756773067572386,0.12295856504304663,0.4137073275678718,0.12701791332436344,21.0
www.foxnews.com,-0.07942977994227994,0.13492859743509297,0.3678671897546898,0.19783951993083668,20.0
nep123.com,-0.01320909775987901,0.14934202998552654,0.49808331803000916,0.10962080666748704,20.0
www.usatoday.com,-0.015125740487582588,0.18681097217345838,0.38463405989721783,0.18433678335073872,19.0
www.israelnationalnews.com,0.06975393819143819,0.13211804439083155,0.44109915290470847,0.22238479761086183,18.0
en.protothema.gr,0.047256712786124554,0.12974548707022135,0.4361330673683615,0.12986775661455677,17.0
newrepublic.com,0.010750833391207722,0.22701491095779872,0.46460294632086074,0.18853467400279933,17.0
freerepublic.com,-0.02571916404302768,0.16687795122551957,0.398530403466483,0.18982534367540577,16.0
www.thehindubusinessline.com,0.05204092906101835,0.1007597635189014,0.39152545866831584,0.12497688955259584,16.0
kyweathercenter.com,0.149096083552885,0.14492586259804785,0.5460760448701626,0.09094253191139443,16.0
www.memeorandum.com,0.08924787576015254,0.1472219000969323,0.373277062719027,0.12327887928525502,16.0
www.hurriyetdailynews.com,-0.040017361111111115,0.2034420118638246,0.43557477678571427,0.1941442292339237,16.0
www.nature.com,0.032896825396825397,0.10518552181920252,0.44212698412698415,0.23221998922100132,15.0
thehillstimes.in,0.04873295718831434,0.17330343146204097,0.4206756074613217,0.1496507197444171,15.0
www.nakedcapitalism.com,0.03003595478595479,0.12127644053911277,0.3414694564694564,0.1094420282576097,15.0
gothamist.com,0.08548544069995832,0.08310120262908847,0.4889174703234304,0.06854521589244979,14.0
gizmodo.com,-0.007384118149424274,0.09629372024218628,0.37172913537709457,0.12128641950785639,14.0
www.tmz.com,0.0654047299501845,0.16521189912623196,0.48829388344539865,0.18051925277309855,14.0
journals.plos.org,0.02063530384958956,0.07680901739845812,0.412491873206159,0.24297040152422156,13.0
www.businessinsider.com,-0.016909722222222225,0.2425272221448577,0.4182749195249195,0.14608340943660889,13.0
wattsupwiththat.com,-0.012932048661215329,0.10147278202253922,0.407150648348565,0.1981786365480681,12.0
www.kpbs.org,0.046581138768638765,0.1478076114113739,0.43758793290043285,0.14152803937408684,12.0
www.salon.com,-0.07979357062690397,0.19832213681396493,0.3331849747474747,0.2113292939947092,12.0
weather.com,-0.055197100878919055,0.184645400183661,0.44643611439065983,0.24242232846667755,11.0
www.today.com,-0.010521687908051545,0.17284045970422207,0.464834004379459,0.1891561463813909,11.0
www.voanews.com,-0.04355622912441095,0.1424335674806684,0.4093464616191889,0.1862541477147233,11.0
www.livescience.com,-0.022922159082627402,0.17399406814598578,0.529379615385125,0.16187053006355337,11.0
pypi.org,-0.125,0.0,0.375,0.0,11.0
www.scientificamerican.com,0.072870985285758,0.15433127488898218,0.5299229852638944,0.14915580634111705,11.0
finance.yahoo.com,0.08563783578935094,0.17357253589606506,0.36113793053186993,0.110952942757289,11.0
7news.com.au,0.04688911377223066,0.13322102926565524,0.4742909732763629,0.17192039622413754,11.0
www.gov.uk,0.08951853354978355,0.14396271374809327,0.34871802849927847,0.14462997740803102,10.0
www.theverge.com,0.03237121212121211,0.24019804812052137,0.44109848484848485,0.21635784490999807,10.0
www.boredpanda.com,0.03171978021978021,0.2095121179789776,0.4338220390720391,0.1187917027684013,10.0
apnews.com,0.022473875661375663,0.17726159277333553,0.43316005291005294,0.1517620065211365,10.0
www.theatlantic.com,0.10751515151515152,0.16681745006487197,0.4366536796536796,0.14193163699045894,10.0
science.nasa.gov,-0.02288095238095238,0.17565461837026858,0.4647193362193362,0.09872384656582286,10.0
www.dailysignal.com,0.1717527930466136,0.1772512390101089,0.35378556738479494,0.1208954881837776,9.0
www.vox.com,-0.03225382735483746,0.23007559707155298,0.39738508218306196,0.11965141167367345,9.0
subscriber.politicopro.com,0.020784732243065582,0.0819889691019403,0.3196443602693603,0.05888325368354863,9.0
www.japantimes.co.jp,0.048831655557846035,0.15260348732648063,0.3470011337868481,0.18657939067259668,9.0
www.ndtv.com,0.0237085137085137,0.13460383801644488,0.42976911976911975,0.16146338449235878,9.0
thechronicle.com.gh,0.14102272727272727,0.28056182003252556,0.49912457912457914,0.21667543129361214,9.0
news.un.org,0.01868686868686869,0.08692111331852771,0.44501172438672437,0.11768977101824855,8.0
www.the-independent.com,0.005052083333333332,0.162763284498544,0.21783854166666666,0.11775301709287199,8.0
www.msnbc.com,0.046256538600288596,0.14506684528263133,0.37302278739778744,0.18609982802787303,8.0
crooksandliars.com,-0.020318249458874456,0.18710545650224825,0.42156569992507487,0.15769818087113852,8.0
www.wftv.com,-0.008315972222222228,0.14413983520805454,0.31460069444444444,0.21662374215499483,8.0
www.commondreams.org,0.061551452020202006,0.2885905486858134,0.46159925144300146,0.18470387924112458,8.0
press.un.org,0.03405877976190476,0.1264997853116404,0.32271205357142857,0.11444003699631722,8.0
www.rollingstone.com,-0.12318959686147185,0.2053688974277044,0.42168199855699856,0.12341924576316289,8.0
truthout.org,0.0886489898989899,0.08076521116645309,0.38759154040404037,0.210962517238919,8.0
lancasteronline.com,-0.001472634508348796,0.26887308550962463,0.3711416889988319,0.19063100607508673,7.0
paultan.org,0.12103186315848655,0.15684358645567997,0.26721118888326684,0.15325675607764652,7.0
www.newyorker.com,0.055166460523603376,0.2162516550206243,0.44660578084047475,0.03282996357993552,7.0
www.theregister.com,0.056781462585034005,0.13396634631114276,0.3311578798185941,0.17978005432928532,7.0
www.juancole.com,-0.12747557356275843,0.14549463556043868,0.5267040149393091,0.07934278655849905,7.0
cheezburger.com,0.01350222664823504,0.10802343778529724,0.4352888124946948,0.09893139318620651,7.0
www.propublica.org,0.04375876108018965,0.07334444409571818,0.3075499896928468,0.16623887373777957,7.0
www.globenewswire.com,0.046851808905380335,0.1858301792873482,0.41129406307977734,0.13271480440696215,7.0
ahouseinthehills.com,0.007799165120593686,0.24517814231039653,0.5416223459080601,0.12326358482136816,7.0
www.motherjones.com,0.04894955384751303,0.181377092587759,0.43745899225491064,0.11528414551960309,7.0
www.nationalobserver.com,0.021100288600288602,0.20944383746607706,0.4605988455988456,0.24418173514982724,7.0
www.wired.com,0.08486678004535146,0.10831779092863575,0.48049319727891154,0.1455433045472799,7.0
www.kqed.org,0.010048572459286743,0.09962982496643738,0.4550197124304267,0.08423165629778083,7.0
e360.yale.edu,-0.04623420230563088,0.08710032026863823,0.4260418153275296,0.2010936771617663,7.0
www.internazionale.it,0.1555145202020202,0.3666941587522187,0.48551136363636366,0.15737967430994543,6.0
brobible.com,0.038085316409180024,0.2038576133626978,0.3866700818121272,0.09989172313231548,6.0
www.denverpost.com,0.04444940476190476,0.08036766630828679,0.2620701058201058,0.043405591367610116,6.0
www.wpxi.com,-0.0672895622895623,0.19857312059465237,0.31074074074074076,0.17908776614704616,6.0
time.com,-0.07070819805194806,0.15591182915398613,0.45173160173160176,0.17344664142204677,6.0
www.techdirt.com,0.025518020339448912,0.1686375352803945,0.4099980244623102,0.12137063876185182,6.0
people.com,-0.09067460317460317,0.053984445516951814,0.4104497354497354,0.10185501266311014,6.0
statetimes.in,-0.059298941798941796,0.07532946726624276,0.30027336860670195,0.1964967363718659,6.0
www.lifesciencesworld.com,0.039153439153439155,0.3595045289572969,0.6274470899470899,0.1640288185191209,6.0
www.crikey.com.au,-0.022530864197530864,0.3137123488394385,0.41570216049382713,0.22904385114682949,6.0
insidethemagic.net,0.15285714285714289,0.24804875718504033,0.5563293650793651,0.15999097226279166,6.0
deadline.com,0.01240143134082527,0.16416151962956865,0.3509113501537744,0.11521959738480203,6.0
www.theblaze.com,-0.12783333333333333,0.173632265377858,0.45014814814814813,0.25018584998678023,5.0
www.mensjournal.com,0.11657352941176471,0.3398086472395226,0.5983333333333334,0.23543694602919815,5.0
www.americanthinker.com,0.11876262626262628,0.22924556896416806,0.4571717171717172,0.2359736575271272,5.0
www.newscientist.com,0.16574761904761903,0.07025927767756543,0.5308714285714287,0.06701876746661166,5.0
alltoc.com,-0.08014430014430014,0.312345613911064,0.5184343434343435,0.22234540248496473,5.0
www.bbc.co.uk,-0.13146428571428573,0.08879985215991325,0.3647678571428571,0.14382788730910445,5.0
theintercept.com,0.13517941317941318,0.12356914032720118,0.3293035113035113,0.11255521501620465,5.0
seclists.org,-0.15583333333333335,0.33605141802342625,0.475,0.12304019216861158,5.0
www.stltoday.com,0.006357761286332715,0.09413539923630344,0.4039158936301793,0.10287838737489309,5.0
dpa-international.com,0.061034188034188044,0.25996206742403605,0.36776923076923074,0.11822534450850695,5.0
www.haaretz.com,-0.05944294990723562,0.15415166641221545,0.42521397649969084,0.14775209693930313,5.0
www.upi.com,0.007919372294372291,0.4132499883188571,0.46216179653679657,0.1595309893024492,5.0
www.dailydot.com,0.037285353535353546,0.20336264947519614,0.40991017316017314,0.10848039542917395,5.0
www.sfgate.com,-0.10528571428571427,0.11899384499793376,0.2746349206349207,0.1949689766718015,5.0
www.syllad.com,0.0027861952861952797,0.1950474665213501,0.45403198653198656,0.215961707052252,5.0
www.popsci.com,0.08613215488215487,0.2643956712618154,0.48521675084175087,0.05392436800170986,4.0
www.adweek.com,0.020699404761904766,0.24617194086357083,0.5679017857142857,0.13492410746289885,4.0
theweek.com,-0.02416666666666667,0.21206873448990107,0.30833333333333335,0.26995884460002006,4.0
www.catholicnewsagency.com,-0.08166666666666667,0.016666666666666656,0.3491666666666667,0.1939095818311357,4.0
www.activistpost.com,0.10333333333333332,0.27224716439022556,0.4735897435897436,0.15695910429400328,4.0
sneakernews.com,0.12135416666666667,0.18211697979239527,0.38567708333333334,0.235963559389906,4.0
radaronline.com,-0.15450757575757576,0.2100865759052061,0.6207386363636365,0.1685151666707529,4.0
reason.com,0.05486111111111113,0.30777288905062433,0.5196180555555555,0.0653623737698945,4.0
skepticalscience.com,0.0984400826446281,0.10468185570465789,0.435633608815427,0.1214303071403187,4.0
twistedsifter.com,0.04989955357142857,0.1747131941837411,0.5922172619047619,0.14227139650044984,4.0
theeconomiccollapseblog.com,-0.01944444444444446,0.3233218783766991,0.4527777777777778,0.3573306384641334,4.0
www.designboom.com,0.0802951388888889,0.061975276099490065,0.4427951388888889,0.3446487240295255,4.0
www.livemint.com,0.048153409090909094,0.0993664858717519,0.3952651515151515,0.07463915592081531,4.0
fortune.com,0.01958333333333333,0.06800224669491114,0.36895833333333333,0.10263964065278744,4.0
politicalwire.com,0.034282407407407414,0.041820728553705146,0.4235069444444445,0.06312377764370841,4.0
landezine.com,0.1122113997113997,0.17198958363079664,0.31274975024975027,0.14610843652292885,4.0
www.mentalfloss.com,0.016043019480519477,0.16837866660616715,0.5938189935064935,0.0704356426442001,4.0
www.thecut.com,0.04630681818181818,0.12717738394579917,0.3196338383838384,0.0507982336281572,4.0
www.ndtvprofit.com,-0.1416232638888889,0.057766406904757,0.3027199074074074,0.17429498793650774,4.0
balloon-juice.com,0.19776424963924963,0.07882047372378453,0.4538437950937951,0.10414148701709368,4.0
www.zdnet.com,0.3679545454545454,0.25903722529958717,0.5406818181818182,0.33959361234985197,4.0
www.nbcsports.com,0.213125,0.3665456713244158,0.47125,0.3354491875193729,4.0
www.eurogamer.net,0.1622025613275613,0.15342734776157932,0.49294444444444446,0.15766423927346052,4.0
post.rlsbb.to,-0.10505050505050505,0.11742505701900571,0.5651515151515151,0.512576003905386,3.0
www.the-sun.com,-0.1763828763828764,0.1503584018875664,0.26725311725311723,0.10066892224550324,3.0
www.jsonline.com,0.17436868686868687,0.039476482093852724,0.45828282828282824,0.13533257790413722,3.0
www.pcgamer.com,0.0394570707070707,0.04884026239949897,0.3442460317460318,0.11649698139533593,3.0
www.thesunchronicle.com,0.04760141093474426,0.22737008129568426,0.4364021164021164,0.18271670735242748,3.0
www.thestranger.com,0.17261904761904764,0.2781157241312873,0.3001984126984127,0.1690898812586564,3.0
www.tri-cityherald.com,-0.10944444444444446,0.24314538022739796,0.6319444444444445,0.06766098772009801,3.0
www.wsbtv.com,0.012301587301587305,0.10520963128675571,0.49652777777777785,0.21392834232085323,3.0
www.accuweather.com,-0.002027417027416998,0.3101382077119584,0.5200144300144299,0.13330587072642563,3.0
www.mediaite.com,-0.18333333333333335,0.2088327347690278,0.4929012345679012,0.05022525847553814,3.0
www.jpost.com,0.027440476190476182,0.19357425648083695,0.3693849206349206,0.08546583397709198,3.0
www.hrw.org,-0.17305555555555555,0.1486427795956666,0.3955555555555556,0.09674326467129002,3.0
english.shannews.org,-0.04480519480519481,0.07150822005548355,0.26551226551226553,0.24169546197389444,3.0
www.ibtimes.com.au,0.1119973544973545,0.34052693764090275,0.4166137566137566,0.07299349783688562,3.0
www.space.com,0.17333694083694082,0.20389975052498338,0.48323953823953825,0.1528163611835222,3.0
www.ign.com,0.04099527016193683,0.18428717454197568,0.47931697931697936,0.16313310543860668,3.0
uk.news.yahoo.com,-0.17795918367346938,0.3571260637451162,0.3955102040816327,0.09202520343618852,3.0
www.polygon.com,0.009027777777777779,0.08580534872821373,0.5236111111111111,0.2178685946552119,3.0
www.usmagazine.com,-0.20793650793650795,0.22588115859454078,0.4371031746031746,0.16661599286339043,3.0
blogs.edf.org,0.3103944203944204,0.14588696441040327,0.5585810485810486,0.032833611458287754,3.0
www.jezebel.com,-0.010858585858585859,0.08666759196297719,0.5023809523809524,0.22204216061017643,3.0
decrypt.co,0.0073232323232323175,0.06488818052495854,0.3434054834054834,0.13462967755438185,3.0
cointelegraph.com,-0.0492063492063492,0.1467975091490514,0.2547619047619048,0.18821575403782545,3.0
www.staradvertiser.com,-0.135,0.11847409468365272,0.6442592592592593,0.11310752741175825,3.0
www.wsoctv.com,0.008855218855218857,0.14348790909500642,0.1930976430976431,0.17186293080929912,3.0
www.news24.com,0.02946428571428571,0.06792172678449625,0.4033035714285715,0.11949174225375042,3.0
skift.com,-0.06955567580567582,0.27282169989629973,0.46136707208135785,0.0784143752400771,3.0
petapixel.com,0.027278071722516173,0.414711183850218,0.5045855379188713,0.2313817371396808,3.0
qz.com,0.08754556143445032,0.05475324643453226,0.38062022339800117,0.037970870311248045,3.0
oilprice.com,-0.1201058201058201,0.0801246718991546,0.41622574955908287,0.1484853808513415,3.0
www.eonline.com,-0.08071625344352616,0.08328787207930387,0.34916371507280597,0.2274327701863598,3.0
newsonjapan.com,0.044444444444444446,0.1261979632400061,0.5777777777777778,0.17506612507320807,3.0
www.euractiv.com,-0.012946127946127949,0.045812294008837205,0.21425925925925926,0.2090958883741606,3.0
rpnradio.com,0.07619047619047618,0.10816968277714806,0.6515873015873016,0.09067438609261641,3.0
news.slashdot.org,-0.022129953379953386,0.0938941482492562,0.41197066822066825,0.10055445772319704,3.0
newatlas.com,-0.14296296296296299,0.25730160362177584,0.2446296296296296,0.3300300834273721,3.0
www.palmbeachpost.com,-0.07800925925925926,0.06966746595619223,0.22170584045584044,0.12913759381574683,3.0
www.techradar.com,0.11404761904761905,0.2945684610261128,0.5546296296296297,0.25528069036375617,3.0
ca.news.yahoo.com,-0.10825396825396827,0.09695778745021527,0.3338888888888889,0.24261499755175284,3.0
www.technologyreview.com,0.0556712962962963,0.08163809063224219,0.4497685185185185,0.3042541202706153,3.0
articles.mercola.com,0.16358024691358025,0.054694980790193984,0.5424382716049383,0.08195534209464887,3.0
www.thelocal.se,0.04126984126984128,0.13591429149802065,0.39980158730158727,0.1050798970758125,3.0
www.koin.com,0.012638888888888892,0.06402355975501287,0.4055555555555556,0.17821127702606043,3.0
www.marca.com,0.09098484848484849,0.20847299726270338,0.4172222222222222,0.04473171051866813,3.0
www.blogto.com,0.1696969696969697,0.16927707792041594,0.46249999999999997,0.2887352689845069,2.0
www.kark.com,-0.018125000000000006,0.08220116331293616,0.2925,0.010606601717798222,2.0
www.cbssports.com,-0.04734848484848485,0.3926585383407116,0.5493476430976431,0.05395558056781183,2.0
www.ladbible.com,-0.29366071428571433,0.09205015062232019,0.6660714285714286,0.012626906806902706,2.0
www.jacksonville.com,-0.14,0.08485281374238571,0.5475,0.1803122292025697,2.0
www.ipsnews.net,0.03303571428571428,0.07702413152210606,0.3267857142857143,0.06818529675727422,2.0
www.brownstoner.com,-0.02857142857142857,0.11111677990074317,0.4068452380952381,0.019782153997480803,2.0
www.buzzfeed.com,-0.06167027417027417,0.05185959906754153,0.49329154641654643,0.1774250465720755,2.0
www.ktsm.com,-0.11194444444444446,0.07346053782326913,0.4494444444444444,0.09113820735293275,2.0
www.loudersound.com,-0.01692708333333333,0.0791812281016186,0.478125,0.38448931227018524,2.0
www.justjared.com,-0.075,0.10606601717798213,0.28875,0.03712310601229374,2.0
www.project-syndicate.org,0.01646634615384615,0.0341654959179077,0.2152644230769231,0.04368424104926508,2.0
www.marketwatch.com,0.08875000000000001,0.03712310601229376,0.3591666666666667,0.14024284493533193,2.0
www.hospitalitynet.org,0.30666666666666664,0.3205550741379015,0.32999999999999996,0.04242640687119287,2.0
www.iphoneincanada.ca,0.09910714285714285,0.05177031790830079,0.46476393976393976,0.07003436516147586,2.0
www.france24.com,-0.29730113636363636,0.017075021704788803,0.45113636363636367,0.03374827819299426,2.0
www.nj.com,-0.012199921290830387,0.021928380305981876,0.48602912239275875,0.08893794855065745,2.0
www.elpasotimes.com,-0.012121212121212123,0.017141982574219335,0.24431818181818182,0.1687413909649716,2.0
www.newsbreak.com,-0.008143939393939398,0.01151726954205362,0.22424242424242424,0.3171266776230577,2.0
www.desertsun.com,0.08437499999999999,0.08396893026590252,0.5427083333333333,0.12227054758017386,2.0
www.bay12games.com,0.17857142857142858,0.0,0.29910714285714285,0.0,2.0
www.fox2detroit.com,0.16280148423005567,0.1218742485570135,0.45525664811379096,0.14793705879740815,2.0
www.democracynow.org,0.002083333333333333,0.0736569563735987,0.32291666666666674,0.1384750779823656,2.0
www.fox5ny.com,0.01056397306397306,0.1370763398209275,0.6180218855218855,0.2132153124214184,2.0
www.fox6now.com,0.08749999999999998,0.12374368670764578,0.3625,0.19445436482630057,2.0
www.fox7austin.com,-0.09236111111111112,0.08347788389007853,0.2789351851851851,0.09853663941534753,2.0
www.foxla.com,0.019410774410774406,0.13744536861245585,0.44902356902356905,0.20551332441758516,2.0
www.fratellowatches.com,0.3403030303030302,0.0544257946731464,0.5087878787878788,0.03385541558408313,2.0
www.celebitchy.com,-0.22802197802197802,0.36287787561990953,0.5241758241758242,0.07459588021308639,2.0
www.parispi.net,0.06916666666666668,0.19209734222234542,0.4766666666666667,0.061282587702834124,2.0
www.gamespot.com,0.014520202020202017,0.1326718026317184,0.4201599326599327,0.11100624132263569,2.0
www.gamesradar.com,0.04880952380952383,0.31988163910820006,0.4738095238095238,0.09259731658395264,2.0
www.globalresearch.ca,0.13116883116883116,0.016529768910854354,0.40389610389610386,0.18733738098968272,2.0
www.hollywoodreporter.com,0.06272727272727271,0.007713892158398706,0.6115909090909091,0.057532779014723597,2.0
www.phillymag.com,-0.06333333333333332,0.10842303978193728,0.3833333333333333,0.24984439601924677,2.0
www.cnbc.com,-0.07916666666666666,0.11195857368787002,0.2416666666666667,0.341768277573498,2.0
www.politico.eu,0.04345238095238095,0.05640018373749843,0.39642857142857146,0.08754655386119155,2.0
www.cinemablend.com,-0.09236111111111112,0.05205091583734309,0.5215277777777778,0.010803020268127888,2.0
www.cincinnati.com,0.08175000000000002,0.085206367132979,0.44575,0.01732411613907041,2.0
www.insidehighered.com,-0.029166666666666667,0.1355287997274216,0.6541666666666667,0.48908219032069533,2.0
www.factcheck.org,0.012916666666666661,0.024159481690540364,0.6070833333333333,0.2869675020315404,2.0
thepointsguy.com,-0.030833333333333324,0.3688740375189823,0.6516666666666666,0.1673486048808162,2.0
www.psychologytoday.com,0.12815476190476194,0.4728355702291473,0.686547619047619,0.05437987864839406,2.0
www.tennessean.com,0.25555555555555554,0.3456966485800899,0.4,0.14142135623730953,2.0
kffhealthnews.org,-0.048544973544973544,0.024786150398734805,0.34695767195767196,0.1522711428269444,2.0
kottke.org,0.16904761904761909,0.23906943554402327,0.47380952380952385,0.48150604623655385,2.0
ktla.com,-0.007667824074074087,0.08417353292249585,0.36689814814814814,0.1829966160570741,2.0
www.thenation.com,0.04671266233766234,0.03954517631798143,0.3420183982683983,0.17138156238823307,2.0
legalinsurrection.com,0.04356770833333334,0.1628923590202135,0.5298363095238094,0.024096347156505854,2.0
lithub.com,0.025555555555555554,0.12099382700303146,0.3633333333333333,0.27812866726670865,2.0
m.economictimes.com,-0.0814935064935065,0.04453854400980203,0.4107142857142857,0.08586296628693792,2.0
me.pcmag.com,-0.0323358585858586,0.025730830093177157,0.3598989898989899,0.08328146533974892,2.0
www.themarginalian.org,0.33653846153846156,0.0,0.7807692307692308,0.0,2.0
mondoweiss.net,0.011111111111111115,0.05499719409228703,0.30694444444444446,0.28087852697132315,2.0
www.pymnts.com,0.007842712842712842,0.01605020154121846,0.25836219336219335,0.06031324940250625,2.0
mypeoplesreview.com,0.03916666666666666,0.0624610990048117,0.3833333333333333,0.11785113019775789,2.0
news.climate.columbia.edu,-0.0316017316017316,0.07315953277211465,0.3883116883116883,0.19560226544510984,2.0
www.thegatewaypundit.com,0.10172799422799422,0.08112341217638738,0.48538961038961037,0.030763736584090203,2.0
www.thedailybeast.com,-0.037878787878787845,0.14784959970264172,0.4611111111111111,0.13356461422412555,2.0
peoplesreview.com.np,0.025,0.03535533905932738,0.35,0.21213203435596423,2.0
pix11.com,0.15400432900432898,0.2536095100489414,0.5685064935064934,0.044538544009802096,2.0
www.theweathernetwork.com,0.11861111111111111,0.13631447392874,0.44305555555555554,0.18659762281311668,2.0
hackread.com,-0.29545454545454547,0.07713892158398696,0.6818181818181819,0.025712973861328894,2.0
www.thewrap.com,0.20166666666666666,0.16734860488081627,0.5438888888888889,0.02278455183823315,2.0
www.wkrg.com,0.09105113636363636,0.061269195528948,0.2595486111111111,0.07635771144063067,2.0
9to5toys.com,0.07575757575757575,0.010713739108887088,0.18308080808080807,0.11749400556079502,2.0
archinect.com,0.08806818181818182,0.12454721714081235,0.2789772727272727,0.3945334426847668,2.0
www.yankodesign.com,0.06666666666666668,0.1885618083164127,0.37083333333333335,0.11195857368787,2.0
berwicknews.starcommunity.com.au,-0.048106060606060604,0.044462017301881394,0.35909090909090907,0.1778480692075256,2.0
bleedingcool.com,-0.26875000000000004,0.09722718241315027,0.47125,0.12904698756654492,2.0
www.wnd.com,-0.18941919191919193,0.15638487852605512,0.3643434343434343,0.03442681500322376,2.0
www.wlky.com,0.0,0.0,0.05,0.07071067811865477,2.0
